WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,11-08-14,2014,33,10-08-14,2014,33,SENTINEL,4,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201433,201433
EUR,NH,NH,FLU_SW_EUR,FRA,France,09-11-20,2020,46,08-11-20,2020,46,NONSENTINEL,1710,,0,0,1,,,0,,,,1,,,,,,0,0,1,,,,,,,,,4,,,,,FR,202046,202046
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,16-12-13,2013,51,15-12-13,2013,51,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,5,,,,,DE,201351,201351
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,26-12-16,2016,52,25-12-16,2016,52,NONSENTINEL,37,,0,0,20,,,0,,,,20,,,0,,0,0,0,20,,,,,,,,,12,,,,,DE,201652,201652
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-02-20,2020,9,23-02-20,2020,9,SENTINEL,229,,35,0,36,0,,,,,,71,,,18,,0,,18,89,,,,,,,,,21,,,,,DE,202009,202009
EUR,NH,NH,FLU_SW_EUR,FRA,France,06-01-03,2003,2,05-01-03,2003,2,NOTDEFINED,1106,,,0,0,,,1,,,,1,,,,,,21,21,22,,4,,,,,,,,,,,isolations/detections of influenza B remained sporadic in most parts of North of France.  The circulation of influenza A(H3N2) remains low.,FR,200302,200302
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-06-20,2020,25,14-06-20,2020,25,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,3,,,,,BE,202025,202025
EUR,NH,NH,FLU_SW_EUR,FRA,France,26-09-22,2022,39,25-09-22,2022,39,NONSENTINEL,6056,,6,,13,,,23,,,,42,,,,,,10,10,52,,,,,,,,,134,,,,,FR,202239,202239
EUR,NH,NH,FLU_SW_EUR,FRA,France,23-01-17,2017,4,22-01-17,2017,4,SENTINEL,241,,0,0,142,,,3,,,,145,,,0,,0,0,0,145,,,,,,,,,7,,,,,FR,201704,201704
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,06-02-17,2017,6,05-02-17,2017,6,NONSENTINEL,36,,0,0,15,,,0,,,,15,,,0,,0,0,0,15,,,,,,,,,15,,,,,DE,201706,201706
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,01-10-18,2018,40,30-09-18,2018,40,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201840,201840
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,29-11-04,2004,49,28-11-04,2004,48,NOTDEFINED,,,,,5,,,4,,,,9,,,,,,,,9,,3,,,,,,,,,,,Percentage of consultations for ILI: 0.7%,BE,200449,200448
EUR,NH,NH,FLU_SW_EUR,FRA,France,26-06-23,2023,26,25-06-23,2023,26,NONSENTINEL,4030,,4,,1,,,1,,,,6,,,,,,1,1,7,,,,,,,,,11,,,,,FR,202326,202326
EUR,NH,NH,FLU_SW_EUR,FRA,France,02-07-12,2012,27,01-07-12,2012,27,NOTDEFINED,584,248,0,0,0,0,,0,,0,,0,,,1,,0,2,3,3,,3,,,,,,,,,RSV,,,FR,201227,201227
EUR,NH,NH,FLU_SW_EUR,FRA,France,31-03-14,2014,14,30-03-14,2014,14,NOTDEFINED,2069,,25,0,34,,,98,,,,157,,,0,,0,9,9,166,,,,,,,,,24,,,,,FR,201414,201414
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,08-11-10,2010,45,07-11-10,2010,45,NOTDEFINED,22,,1,0,0,,,0,,,,1,,,0,,0,0,0,1,,2,,,,,,,,,RSV,,,DE,201045,201045
EUR,NH,NH,FLU_SW_EUR,FRA,France,12-07-10,2010,28,11-07-10,2010,28,NOTDEFINED,0,,0,0,0,0,,0,,0,,0,,,0,,0,0,0,,,1,,,,,,,,,,,,FR,201028,201028
EUR,NH,NH,FLU_SW_EUR,FRA,France,27-12-99,1999,52,26-12-99,1999,52,NOTDEFINED,2493,,,0,133,,,92,,,,225,,,,,,0,0,225,,6,,,,,,,,,,,Influenza epidemic is still at its peak. ,FR,199952,199952
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,29-06-20,2020,27,28-06-20,2020,27,SENTINEL,54,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202027,202027
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-08-14,2014,33,10-08-14,2014,33,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201433,201433
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-03-20,2020,12,15-03-20,2020,12,SENTINEL,22,,,,,,,,,,,0,,,1,,,,1,1,,,,,,,,,,,,,,BE,202012,202012
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-01-24,2024,3,14-01-24,2024,3,SENTINEL,37,,7,,3,,,,,,,10,,,,,,,0,10,,,,,,,,,0,,,,,BE,202403,202403
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,03-11-14,2014,45,02-11-14,2014,45,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,1,,,,,DE,201445,201445
EUR,NH,NH,FLU_SW_EUR,FRA,France,31-08-09,2009,36,30-08-09,2009,36,NOTDEFINED,629,,33,0,0,0,,3,,0,,36,,,0,,0,0,0,36,,1,,,,,,,,,,,,FR,200936,200936
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,03-03-97,1997,10,02-03-97,1997,10,NOTDEFINED,,,,,,,,,,,,,,,,,,2,2,2,,4,,,,,,,,,,,Isolates from Saarland and Brandenburg.,DE,199710,199710
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-06-14,2014,23,01-06-14,2014,23,SENTINEL,20,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,2,,,,,DE,201423,201423
EUR,NH,NH,FLU_SW_EUR,FRA,France,28-08-00,2000,35,27-08-00,2000,35,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,no activity,FR,200035,200035
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,28-03-22,2022,13,27-03-22,2022,13,SENTINEL,150,,1,0,11,0,,,,,,12,,,0,,0,,0,12,,,,,,,,,0,,,,,DE,202213,202213
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-02-02,2002,6,03-02-02,2002,6,NOTDEFINED,,,,,,,,29,,,,29,,,,,,13,13,42,,1,,,,,,,,,,,,BE,200206,200206
EUR,NH,NH,FLU_SW_EUR,FRA,France,30-01-23,2023,5,29-01-23,2023,5,NONSENTINEL,16507,,56,,124,,,658,,,,838,,,,,,574,574,1412,,,,,,,,,291,,,,,FR,202305,202305
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,05-12-05,2005,49,04-12-05,2005,49,NOTDEFINED,40,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200549,200549
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-05-01,2001,19,06-05-01,2001,19,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,no activity,BE,200119,200119
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,12-07-21,2021,28,11-07-21,2021,28,SENTINEL,130,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,1,,,,,DE,202128,202128
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-04-22,2022,16,17-04-22,2022,16,SENTINEL,4,,0,,0,,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,BE,202216,202216
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-02-02,2002,7,10-02-02,2002,7,NOTDEFINED,,,,,,,,13,,,,13,,,,,,9,9,22,,1,,,,,,,,,,,,BE,200207,200207
EUR,NH,NH,FLU_SW_EUR,FRA,France,22-11-21,2021,47,21-11-21,2021,47,NONSENTINEL,9586,,11,0,10,,,129,,,,150,,,,,,3,3,153,,,,,,,,,1084,,,,,FR,202147,202147
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,26-10-15,2015,44,25-10-15,2015,43,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201544,201543
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,20-02-23,2023,8,19-02-23,2023,8,SENTINEL,144,,3,,0,0,,,,,,3,,,20,,0,,20,23,,,,,,,,,1,,,,,DE,202308,202308
EUR,NH,NH,FLU_SW_EUR,FRA,France,17-04-23,2023,16,16-04-23,2023,16,NONSENTINEL,10452,,7,,3,,,29,,,,39,,,,,,129,129,168,,,,,,,,,25,,,,,FR,202316,202316
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-01-13,2013,4,20-01-13,2013,4,NOTDEFINED,127,,32,0,9,,,3,,,,44,,,0,,36,13,49,93,,6,,,,,,,,,RSV,,,BE,201304,201304
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-04-16,2016,14,03-04-16,2016,14,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201614,201614
EUR,NH,NH,FLU_SW_EUR,FRA,France,18-12-17,2017,51,17-12-17,2017,51,NONSENTINEL,6265,,204,0,19,,,699,,,,922,,,0,,0,316,316,1238,,,,,,,,,1081,,,,,FR,201751,201751
EUR,NH,NH,FLU_SW_EUR,FRA,France,21-06-10,2010,25,20-06-10,2010,25,NOTDEFINED,294,,0,0,0,0,,0,,0,,0,,,0,,0,0,0,,,1,,,,,,,,,,,,FR,201025,201025
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,15-02-16,2016,7,14-02-16,2016,7,SENTINEL,221,,46,0,0,,,0,,,,46,,,45,,2,0,47,93,,,,,,,,,17,,,,,DE,201607,201607
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-07-23,2023,30,23-07-23,2023,30,NONSENTINEL,6,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,BE,202330,202330
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-04-01,2001,14,01-04-01,2001,14,NOTDEFINED,,,,0,0,,,1,,,,1,,,,,,6,6,7,,3,,,,,,,,,,,,DE,200114,200114
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-10-99,1999,42,17-10-99,1999,42,NOTDEFINED,,,,,,,,1,,,,1,,,,,,,,1,,3,,,,,,,,,,,Sporadic case of influenza A.,BE,199942,199942
EUR,NH,NH,FLU_SW_EUR,FRA,France,24-02-20,2020,9,23-02-20,2020,9,SENTINEL,163,,32,0,13,,,0,,,,45,,,47,,1,0,48,93,,,,,,,,,6,,,,,FR,202009,202009
EUR,NH,NH,FLU_SW_EUR,FRA,France,17-04-06,2006,16,16-04-06,2006,16,NOTDEFINED,274,,,,1,,,2,,,,3,,,,,,1,1,4,,2,,,,,,,,,,,"GROG Network : 12 samples.
Hospitals Surveillance : 262 samples.",FR,200616,200616
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,09-08-21,2021,32,08-08-21,2021,32,SENTINEL,97,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,4,,,,,DE,202132,202132
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-04-20,2020,17,19-04-20,2020,17,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,2,,,,,BE,202017,202017
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-02-17,2017,6,05-02-17,2017,6,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201706,201706
EUR,NH,NH,FLU_SW_EUR,FRA,France,09-02-15,2015,7,08-02-15,2015,6,NONSENTINEL,6198,,58,0,229,,,1752,,,,2039,,,0,,0,250,250,2289,,,,,,,,,326,,,,,FR,201507,201506
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-11-03,2003,46,09-11-03,2003,46,NOTDEFINED,62,,,,33,,,,,,,33,,,,,,,,33,,5,,,,,,,,,,,2.5% of ILI,BE,200346,200346
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,06-01-14,2014,2,05-01-14,2014,2,SENTINEL,56,,1,0,3,,,0,,,,4,,,0,,0,0,0,4,,,,,,,,,3,,,,,DE,201402,201402
EUR,NH,NH,FLU_SW_EUR,FRA,France,04-11-02,2002,45,03-11-02,2002,45,NOTDEFINED,1304,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,no reported influenza virus detected nor isolated,FR,200245,200245
EUR,NH,NH,FLU_SW_EUR,FRA,France,19-11-12,2012,47,18-11-12,2012,47,NOTDEFINED,1670,,4,0,5,,,8,,,,17,,,0,,1,0,1,18,,,,,,,,,504,,,,,FR,201247,201247
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,01-01-24,2024,1,31-12-23,2024,1,SENTINEL,157,,34,,1,0,,,,,,35,,,0,,0,,0,35,,,,,,,,,30,,,,,DE,202401,202401
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,04-02-19,2019,6,03-02-19,2019,6,SENTINEL,252,,73,0,60,,,0,,,,133,,,0,,0,0,0,133,,,,,,,,,37,,,,,DE,201906,201906
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,10-07-17,2017,28,09-07-17,2017,28,NONSENTINEL,2,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201728,201728
EUR,NH,NH,FLU_SW_EUR,FRA,France,06-05-24,2024,19,05-05-24,2024,19,NONSENTINEL,5991,,0,,0,,,27,,,,27,,,,,,18,18,45,,,,,,,,,10,,,,,FR,202419,202419
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,19-08-19,2019,34,18-08-19,2019,34,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201934,201934
EUR,NH,NH,FLU_SW_EUR,FRA,France,16-08-21,2021,33,15-08-21,2021,33,NONSENTINEL,1580,,0,0,0,,,1,,,,1,,,,,,0,0,1,,,,,,,,,58,,,,,FR,202133,202133
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,04-07-16,2016,27,03-07-16,2016,27,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201627,201627
EUR,NH,NH,FLU_SW_EUR,FRA,France,19-09-22,2022,38,18-09-22,2022,38,NONSENTINEL,4926,,1,,13,,,14,,,,28,,,,,,7,7,35,,,,,,,,,79,,,,,FR,202238,202238
EUR,NH,NH,FLU_SW_EUR,FRA,France,05-09-11,2011,36,04-09-11,2011,36,NOTDEFINED,474,258,0,0,0,0,,0,,0,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,FR,201136,201136
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-09-17,2017,38,17-09-17,2017,38,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201738,201738
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,25-03-19,2019,13,24-03-19,2019,13,NONSENTINEL,14,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,5,,,,,DE,201913,201913
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,15-03-10,2010,11,14-03-10,2010,11,NOTDEFINED,30,,2,0,0,,,0,,,,2,,,0,,0,0,0,2,,3,,,,,,,,,RSV,,,DE,201011,201011
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-03-14,2014,13,23-03-14,2014,13,SENTINEL,84,,4,0,8,,,0,,,,12,,,0,,1,0,1,13,,,,,,,,,11,,,,,DE,201413,201413
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,20-10-97,1997,43,19-10-97,1997,43,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,"Some elevated titres against influenza A and influenza B may 
indicate sporadic cases.  No viral isolations so far.",DE,199743,199743
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,14-12-09,2009,51,13-12-09,2009,51,NOTDEFINED,121,,75,0,0,,,0,,,,75,,,0,,0,0,0,75,,5,,,,,,,,,RSV,,,DE,200951,200951
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-01-11,2011,4,23-01-11,2011,4,NOTDEFINED,251,,160,0,0,,,0,,,,160,,,44,,2,0,46,206,,5,,,,,,,,,RSV,,,DE,201104,201104
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,28-02-05,2005,9,27-02-05,2005,9,NOTDEFINED,,,,12,43,,,33,,,,88,,,,,,10,10,98,,6,,,,,,,,,,,Percentage of consultations for ILI:  5.2%,BE,200509,200509
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,23-05-16,2016,21,22-05-16,2016,21,SENTINEL,15,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,1,,,,,DE,201621,201621
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,31-03-14,2014,14,30-03-14,2014,14,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201414,201414
EUR,NH,NH,FLU_SW_EUR,FRA,France,18-12-23,2023,51,17-12-23,2023,51,NONSENTINEL,13334,,58,,12,,,809,,,,879,,,,,,9,9,888,,,,,,,,,1330,,,,,FR,202351,202351
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,25-10-21,2021,43,24-10-21,2021,43,NONSENTINEL,28,,0,0,1,0,,,,,,1,,,0,,0,,0,1,,,,,,,,,21,,,,,DE,202143,202143
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,22-04-24,2024,17,21-04-24,2024,17,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,25,,,,,BE,202417,202417
EUR,NH,NH,FLU_SW_EUR,FRA,France,07-01-13,2013,2,06-01-13,2013,2,NOTDEFINED,2547,,93,0,37,,,125,,,,255,,,3,,40,116,159,414,,,,,,,,,364,,,,,FR,201302,201302
EUR,NH,NH,FLU_SW_EUR,FRA,France,16-12-02,2002,51,15-12-02,2002,51,NOTDEFINED,1272,,,0,0,,,3,,,,3,,,,,,10,10,13,,3,,,,,,,,,,,"influenza at low level during the week, similar to other countries in Europe and USA, influenza B predominated over influenza A",FR,200251,200251
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-01-17,2017,1,01-01-17,2017,1,SENTINEL,170,,1,0,53,,,0,,,,54,,,0,,0,0,0,54,,,,,,,,,27,,,,,DE,201701,201701
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-03-18,2018,13,25-03-18,2018,13,SENTINEL,15,,4,0,3,,,1,,,,8,,,0,,3,0,3,11,,,,,,,,,0,,,,,BE,201813,201813
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,11-03-13,2013,11,10-03-13,2013,11,NOTDEFINED,213,,9,0,28,,,0,,,,37,,,8,,70,0,78,115,,6,,,,,,,0,,RSV,,,DE,201311,201311
EUR,NH,NH,FLU_SW_EUR,FRA,France,04-07-11,2011,27,03-07-11,2011,27,NOTDEFINED,578,342,0,0,0,0,,0,,0,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,FR,201127,201127
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,07-05-07,2007,19,06-05-07,2007,19,NOTDEFINED,7,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200719,200719
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-03-15,2015,10,01-03-15,2015,9,SENTINEL,258,,27,0,78,,,0,,,,105,,,0,,38,0,38,143,,,,,,,,,18,,,,,DE,201510,201509
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-01-14,2014,5,26-01-14,2014,5,NONSENTINEL,8,,4,0,1,,,0,,,,5,,,0,,0,0,0,5,,,,,,,,,0,,,,,BE,201405,201405
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-02-14,2014,9,23-02-14,2014,9,SENTINEL,66,,9,0,16,,,6,,,,31,,,0,,0,0,0,31,,,,,,,,,0,,,,,BE,201409,201409
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,25-02-19,2019,9,24-02-19,2019,9,NONSENTINEL,18,,2,0,4,,,0,,,,6,,,0,,0,0,0,6,,,,,,,,,8,,,,,DE,201909,201909
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-02-20,2020,8,16-02-20,2020,8,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,102,,,,,BE,202008,202008
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-06-22,2022,26,26-06-22,2022,26,SENTINEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202226,202226
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,19-06-23,2023,25,18-06-23,2023,25,SENTINEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202325,202325
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,30-07-07,2007,31,29-07-07,2007,31,NOTDEFINED,2,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200731,200731
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,11-03-24,2024,11,10-03-24,2024,11,SENTINEL,199,,10,,1,0,,,,,,11,,,18,,0,,18,29,,,,,,,,,10,,,,,DE,202411,202411
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-04-11,2011,15,10-04-11,2011,15,NOTDEFINED,9,,0,0,0,,,0,,,,0,,,0,,0,1,1,1,,3,,,,,,,,,RSV,,,BE,201115,201115
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-10-23,2023,44,29-10-23,2023,44,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,924,,,,,BE,202344,202344
EUR,NH,NH,FLU_SW_EUR,FRA,France,30-01-17,2017,5,29-01-17,2017,5,NONSENTINEL,6680,,3,0,264,,,1137,,,,1404,,,0,,0,17,17,1421,,,,,,,,,569,,,,,FR,201705,201705
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,13-12-10,2010,50,12-12-10,2010,50,NOTDEFINED,42,,14,0,2,,,1,,,,17,,,5,,1,0,6,23,,4,,,,,,,,,RSV,,,DE,201050,201050
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,21-08-17,2017,34,20-08-17,2017,34,SENTINEL,25,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201734,201734
EUR,NH,NH,FLU_SW_EUR,FRA,France,04-12-17,2017,49,03-12-17,2017,49,SENTINEL,97,,18,0,5,,,0,,,,23,,,0,,8,0,8,31,,,,,,,,,21,,,,,FR,201749,201749
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-07-09,2009,31,26-07-09,2009,31,NOTDEFINED,99,99,14,,,,,4,,,,18,,,,,,,,18,,3,,,,,,,,,,,,BE,200931,200931
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-03-22,2022,11,13-03-22,2022,11,SENTINEL,29,,1,,13,,,,,,,14,,,,,,,0,14,,,,,,,,,1,,,,,BE,202211,202211
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-05-20,2020,20,10-05-20,2020,20,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,1,,,,,BE,202020,202020
EUR,NH,NH,FLU_SW_EUR,FRA,France,11-11-02,2002,46,10-11-02,2002,46,NOTDEFINED,1507,,,0,0,,,0,,,,0,,,,,,2,2,2,,3,,,,,,,,,,,"no virus isolates, however 5 influenza A cases identified by elevated titres",FR,200246,200246
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,17-10-16,2016,42,16-10-16,2016,42,NONSENTINEL,1,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201642,201642
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,21-07-08,2008,30,20-07-08,2008,30,NOTDEFINED,5,,,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,,,,DE,200830,200830
EUR,NH,NH,FLU_SW_EUR,FRA,France,08-12-03,2003,50,07-12-03,2003,50,NOTDEFINED,913,,,1,44,,,204,,,,249,,,,,,0,0,249,,5,,,,,,,,,,,"JOYEUX NOEL !
Grog : 142 samples.
Hospitals : 771 samples.",FR,200350,200350
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,08-09-14,2014,37,07-09-14,2014,37,NONSENTINEL,0,,0,0,1,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,0,,,,,DE,201437,201437
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,26-06-23,2023,26,25-06-23,2023,26,NONSENTINEL,3,,0,,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202326,202326
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,21-08-17,2017,34,20-08-17,2017,34,NONSENTINEL,1,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201734,201734
EUR,NH,NH,FLU_SW_EUR,FRA,France,14-10-19,2019,42,13-10-19,2019,42,SENTINEL,27,,1,0,0,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,1,,,,,FR,201942,201942
EUR,NH,NH,FLU_SW_EUR,FRA,France,12-11-01,2001,46,11-11-01,2001,46,NOTDEFINED,1152,,,0,1,,,0,,,,1,,,,,,1,1,2,,3,,,,,,,,,,,incidence of 50 cases/100'000 inhabitants well below the epidemic level of 142/100'000,FR,200146,200146
EUR,NH,NH,FLU_SW_EUR,FRA,France,02-11-20,2020,45,01-11-20,2020,45,SENTINEL,39,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,1,,,,,FR,202045,202045
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-12-19,2019,49,01-12-19,2019,49,SENTINEL,15,,0,0,0,,,0,,,,0,,,1,,0,0,1,1,,,,,,,,,2,,,,,BE,201949,201949
EUR,NH,NH,FLU_SW_EUR,FRA,France,18-04-16,2016,16,17-04-16,2016,16,NONSENTINEL,2273,,28,0,0,,,82,,,,110,,,0,,0,95,95,205,,,,,,,,,12,,,,,FR,201616,201616
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-01-15,2015,3,11-01-15,2015,2,SENTINEL,84,,11,0,40,,,4,,,,55,,,0,,0,0,0,55,,,,,,,,,0,,,,,BE,201503,201502
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-02-05,2005,6,06-02-05,2005,6,NOTDEFINED,,,,11,46,,,29,,,,86,,,,,,4,4,90,,6,,,,,,,,,,,Percentage of consultations for ILI: 6.05%,BE,200506,200506
